year,month,country_1_iso3,country_2_iso3,avg_tone,article_count,goldstein_scale_avg
2025,11,POL,SWE,2.68948655256724,4,4.45
2025,11,SEA,JPN,-1.45560407569142,1,1.9
2025,11,CYM,POL,-0.57971014492754,1,0.0
2025,11,BGR,DEU,-1.71428571428572,1,6.0
2025,11,JPN,CHN,-4.3805114412714445,220,-1.1595454545454547
2025,11,TCD,AFR,-7.89699570815451,1,2.8
2025,11,DZA,CHN,1.74389403738027,6,3.25
2025,11,TUN,MDV,5.51378446115288,1,2.8
2025,11,PSE,UKR,-9.01060070671378,2,-9.0
2025,11,OMN,KIR,3.73514431239389,4,-2.0
2025,11,HRV,DNK,2.20588235294117,1,3.4
2025,11,KWT,RUS,-1.65289256198347,5,-2.0
2025,11,YEM,IRN,1.31004366812227,1,-2.0
2025,11,IRN,EGY,2.72108843537415,2,1.0
2025,11,EGY,USA,-2.4631144164793435,69,1.1449275362318843
2025,11,MEX,VNM,-5.63961485557084,2,3.0
2025,11,VEN,PRT,-3.208429453207787,3,1.0
2025,11,USA,NGA,-5.103152789882227,28,0.2928571428571429
2025,11,SRB,CHN,-0.6339774481822849,2,1.7
2025,11,KAZ,BRA,1.95417789757412,2,1.0
2025,11,GBR,THA,-2.9434504086591566,6,1.733333333333333
2025,11,BRA,SAU,0.014456601848174988,6,6.0
2025,11,ESP,COD,2.90697674418605,1,1.9
2025,11,ISR,KAZ,3.9501039501039497,2,4.5
2025,11,ECU,MYS,-0.014016677754486687,3,5.2
2025,11,HUN,DEU,-7.936722532675464,7,-3.142857142857143
2025,11,MEX,EUR,-2.036310411051822,4,5.050000000000001
2025,11,MWI,NAM,-4.51792024230187,3,1.0
2025,11,VAT,GBR,4.90196078431372,2,1.9
2025,11,DNK,ESP,-4.517990409079516,3,0.6333333333333333
2025,11,EGY,TUR,1.1549604310624528,29,3.596551724137931
2025,11,BGD,IND,-1.4712598688467233,15,3.0533333333333332
2025,11,MEX,ARG,-1.0583509362821952,4,-0.3999999999999986
2025,11,GRC,CHN,2.829624597336933,13,1.476923076923077
2025,11,MEX,AFR,2.85220397579948,1,5.0
2025,11,AFG,TUR,-3.1904422038732507,7,4.571428571428572
2025,11,KEN,AGO,-4.51792024230187,3,1.0
2025,11,LTU,HUN,-2.66120777891505,2,1.0
2025,11,JOR,CHN,-0.39908779931585,1,-10.0
2025,11,ITA,KEN,2.910105951648985,6,7.4
2025,11,SAS,PAK,4.06386066763425,1,6.0
2025,11,CHN,TUR,2.0128087831656,1,8.0
2025,11,CHN,TWN,-2.997446480198055,164,-2.171951219512195
2025,11,CHE,FRA,0.09598195516243724,5,2.8400000000000003
2025,11,IRN,UKR,-4.80847595762021,3,-9.0
2025,11,VEN,USA,-3.819193178812687,147,-1.758503401360544
2025,11,FRA,UKR,0.32071881887137854,149,3.414093959731543
2025,11,EUR,CHE,2.31660825077632,8,2.55
2025,11,PSE,USA,-2.7034155233827035,60,1.7266666666666668
2025,11,PAK,OMN,2.063396226415096,5,1.6
2025,11,USA,MLT,-0.36754711852120514,4,0.0
2025,11,EUR,BGD,0.78592814371257,2,5.2
2025,11,IRN,ISR,-3.784346754675798,49,-1.6551020408163264
2025,11,EGY,ETH,-3.736524454824632,5,0.1599999999999997
2025,11,IRN,MHL,-4.924767136374497,3,-2.4000000000000004
2025,11,EGY,AFG,8.78220140515218,1,6.4
2025,11,ARE,BRB,5.88928150765607,3,8.0
2025,11,SUR,BHS,7.53012048192771,1,2.8
2025,11,AFG,RWA,4.35424354243543,1,3.4
2025,11,COD,JOR,0.761421319796958,1,1.9
2025,11,POL,ITA,-1.2550355473358725,9,-2.066666666666667
2025,11,SSD,SSD,-1.890350386493994,10,1.7999999999999998
2025,11,USA,KAZ,1.2564567715049633,6,5.666666666666667
2025,11,TJK,USA,2.98507462686567,4,3.025
2025,11,JOR,PAK,3.580385049490142,44,3.340909090909091
2025,11,GBR,TJK,4.03225806451612,2,1.0
2025,11,USA,EST,-0.6015037593985,1,1.9
2025,11,PHL,VAT,0.55467511885895,1,2.8
2025,11,ARM,VEN,2.4896265560166,6,2.3499999999999996
2025,11,SGP,LKA,4.7486033519553,3,8.0
2025,11,IND,GRC,2.71226415094339,3,3.4
2025,11,SGP,ISR,2.87356321839081,2,2.8
2025,11,LTU,SVK,9.30232558139535,2,8.0
2025,11,PAK,AFG,-6.433333155656642,150,-2.4566666666666666
2025,11,FRA,AFR,-1.5713377376720057,12,2.5833333333333335
2025,11,PRT,SDN,-9.7560975609756,2,-0.3
2025,11,AFG,USA,-1.5918446056638835,12,-4.366666666666666
2025,11,TUR,ARG,-3.54609929078014,2,2.8
2025,11,LAO,AUS,3.83480825958702,1,1.9
2025,11,LKA,MDV,-1.1011011011011,6,3.95
2025,11,CHN,SDN,0.31645569620253,2,-4.0
2025,11,NAM,KEN,-4.51792024230187,2,1.0
2025,11,AFR,QAT,-0.48411620823099,3,0.4
2025,11,MEX,AFG,-3.41614906832298,1,0.0
2025,11,TWN,RUS,2.8735632183908,1,8.3
2025,11,LVA,UKR,2.0746887966805,4,3.7
2025,11,NER,BFA,0.7530459442427175,8,4.6
2025,11,BRA,DZA,1.276731567188,1,0.0
2025,11,MAR,MRT,0.77519379844961,2,-5.0
2025,11,AUS,JPN,-0.4850082063545166,129,-1.4612403100775198
2025,11,FRA,CHN,-0.5622179540919254,13,0.4923076923076919
2025,11,CHN,ZAF,0.03709365591607128,12,2.8833333333333333
2025,11,TUR,ARE,1.51057401812689,3,8.0
2025,11,ARG,JPN,2.22984562607204,2,7.0
2025,11,BGD,NLD,-8.10810810810807,1,-2.0
2025,11,FJI,SLB,4.32525951557094,1,3.0
2025,11,PRT,BRA,-5.03778337531486,2,-10.0
2025,11,NLD,DEU,-2.074219489605448,5,1.8
2025,11,RWA,GAB,4.35424354243543,2,0.0
2025,11,FRA,LUX,-0.28735632183908,1,1.0
2025,11,SEN,MRT,1.7699115044247802,4,2.8
2025,11,BEL,FRA,-2.723374287059049,15,-3.913333333333334
2025,11,SYR,SYR,-3.218991794455538,96,-0.0635416666666665
2025,11,USA,NMR,0.2200528379120693,27,1.8370370370370368
2025,11,CZE,SWE,-2.62421512421513,3,8.0
2025,11,IND,RUS,2.8738568015160277,4,6.5
2025,11,TWN,UKR,3.7812544227956812,8,1.2
2025,11,CHN,GHA,0.8680222459278386,5,2.54
2025,11,SRB,RUS,-2.682569375646938,18,0.22777777777777758
2025,11,IRN,QAT,-1.132956152758126,5,0.0
2025,11,POL,NGA,8.05687203791469,3,7.0
2025,11,EGY,NLD,-1.30208333333333,1,2.8
2025,11,AUS,TMP,1.16279069767442,5,2.74
2025,11,ITA,IRL,1.4493672005328802,2,1.5
2025,11,VUT,CHN,1.41025641025641,5,1.0
2025,11,CHE,KOR,1.47420147420148,3,0.4
2025,11,IRL,JAM,-7.56823821339951,1,-0.4
2025,11,PAK,ISR,-0.338206299888701,30,1.956666666666667
2025,11,ESP,TUR,4.43925233644859,1,0.0
2025,11,UKR,SVK,-3.019911689387424,9,-1.2222222222222223
2025,11,NAM,BWA,3.90243902439025,1,1.9
2025,11,NOR,RUS,-4.300466297527773,13,0.7076923076923078
2025,11,USA,MYS,1.1365528072733242,20,2.16
2025,11,PHL,THA,-2.265079859808033,6,-1.2333333333333334
2025,11,FRA,POL,-5.993589262665688,5,2.88
2025,11,ESP,PHL,-2.05680705190989,1,7.0
2025,11,BGD,ISR,6.97674418604652,1,2.8
2025,11,AGO,VEN,2.4896265560166,3,1.9
2025,11,PAK,BEL,-2.00573065902579,1,7.0
2025,11,GBR,ETH,0.8449279028585899,4,3.0999999999999996
2025,11,EGY,EGY,1.2772831108998788,54,1.5203703703703706
2025,11,ESP,DEU,-1.8641991954875399,3,3.266666666666667
2025,11,TUR,GRC,-2.209590251441067,14,-2.8142857142857145
2025,11,IRL,USA,-0.94015740075333,38,1.0789473684210527
2025,11,DEU,USA,-1.9987227864469441,80,1.21625
2025,11,FRA,MAR,-2.9828966897932414,8,2.125
2025,11,UGA,SOM,-7.54966887417218,2,-9.5
2025,11,AFR,GHA,-2.554775543355787,7,3.928571428571429
2025,11,BEL,WST,-1.3832601598559,3,1.9
2025,11,ISR,SDN,-2.0661411278174584,7,-5.6000000000000005
2025,11,SAU,BRA,0.35149384885764,3,8.0
2025,11,PRK,EUR,-0.46875,1,3.4
2025,11,DEU,MEX,3.2069970845481,2,2.8
2025,11,MHL,IRN,-4.3926886792452855,2,-2.65
2025,11,JPN,NAM,5.43735224586289,2,1.9
2025,11,BEN,UGA,-2.90806754221388,4,3.0
2025,11,IND,BGD,1.3888571386336444,7,-0.8571428571428572
2025,11,MEX,USA,-1.89228014317758,104,0.9221153846153848
2025,11,ITA,CZE,1.00176782557454,1,1.9
2025,11,POL,ESP,0.5224317835815199,6,-2.0
2025,11,CHL,CAN,-0.08827342126832446,9,4.166666666666666
2025,11,PAK,GBR,-1.7201876795236786,26,1.0653846153846154
2025,11,BHR,ARE,1.05820105820106,2,-2.0
2025,11,GRD,BRB,5.88928150765607,3,3.5
2025,11,MCO,FRA,11.1731843575419,3,2.2666666666666666
2025,11,LBY,NGA,-9.30232558139533,3,4.266666666666667
2025,11,ITA,MLT,3.15934065934066,1,2.8
2025,11,TWN,THA,-9.23076923076918,1,-5.0
2025,11,TZA,UGA,3.85964912280702,2,1.9
2025,11,AFR,VNM,0.91383812010443,2,2.8
2025,11,QAT,YEM,-1.628664495114,1,-10.0
2025,11,AFR,TGO,2.89855072463768,1,1.0
2025,11,THA,PRK,-3.07692307692307,2,5.0
2025,11,CHL,USA,-1.3996394414157862,14,2.4214285714285717
2025,11,GBR,AUT,5.41125541125541,2,3.4
2025,11,JAM,GRD,4.14937759336099,1,-4.4
2025,11,NLD,AFG,-5.73951434878588,1,-10.0
2025,11,OMN,USA,3.6997736276174296,6,-0.16666666666666674
2025,11,ALB,SRB,-7.36677115987461,1,-2.0
2025,11,ISR,PSE,-5.371779441667136,531,-1.8094161958568742
2025,11,JPN,USA,0.9891703165837031,84,1.971428571428571
2025,11,DOM,IDN,-2.14592274678112,1,1.9
2025,11,KOR,CAN,-1.2816405681184528,7,-0.2857142857142858
2025,11,SWE,EUR,1.6146916146916146,2,3.5
2025,11,GHA,RUS,1.9855031664525802,14,4.485714285714285
2025,11,TUR,JOR,0.666689105997709,10,3.22
2025,11,SWE,LVA,-1.17581187010078,1,1.9
2025,11,IND,AFG,-5.077539891239629,5,-0.3999999999999999
2025,11,ITA,VAT,3.1899581987459653,4,2.3499999999999996
2025,11,IND,UZB,0.0,1,8.0
2025,11,MLI,FRA,-5.2236652236652255,5,-2.0
2025,11,CAN,DZA,7.06713780918728,3,2.8
2025,11,COG,SDN,1.4760147601476,2,-5.0
2025,11,HUN,LTU,-2.66120777891505,1,1.0
2025,11,LBR,LBR,0.009727774408601342,17,1.011764705882353
2025,11,PAK,FRA,-2.53164556962025,1,2.8
2025,11,TTO,VEN,-2.4395462124322678,6,-1.1666666666666665
2025,11,LBN,SAU,0.49987176051208837,30,1.89
2025,11,MDV,UKR,-3.65583191164586,2,3.9
2025,11,SLB,SLB,-0.0869565217391299,1,0.0
2025,11,EUR,HRV,4.93827160493828,1,1.0
2025,11,USA,NER,-4.51792024230187,1,-0.4
2025,11,JPN,NZL,-0.41208791208791257,4,-0.30000000000000004
2025,11,IDN,PHL,-1.14285714285715,1,3.4
2025,11,AFR,TWN,6.26959247648903,2,1.9
2025,11,FRA,NZL,-0.5413905442031598,4,-6.0
2025,11,EUR,SEA,-3.04506699147382,4,2.3499999999999996
2025,11,UKR,GRC,-0.7115242525331835,35,2.5571428571428574
2025,11,LCA,USA,0.4377236694946842,5,-7.08
2025,11,HTI,HTI,-3.7339996894605028,15,0.47333333333333394
2025,11,ARE,DEU,-3.646863548864361,7,-4.0
2025,11,GRC,RUS,0.5518206631497385,7,1.9142857142857144
2025,11,KOR,CYP,4.44785276073619,1,3.0
2025,11,ETH,SLV,0.51413881748072,1,0.0
2025,11,QAT,AFR,5.06329113924051,1,-5.0
2025,11,UZB,TJK,0.0,2,-0.5
2025,11,USA,TUR,0.5993062621184886,101,2.3683168316831686
2025,11,AFR,PSE,-1.7614251172718496,78,1.9102564102564101
2025,11,NOR,EUR,0.30473966422595145,6,5.966666666666667
2025,11,USA,IND,-2.0236037218978393,41,1.1414634146341462
2025,11,NOR,VEN,5.90551181102362,4,4.9
2025,11,CHN,SAU,2.52536565590366,12,0.2666666666666665
2025,11,MAR,NMR,-0.62597809076682,2,1.9
2025,11,JAM,MUS,0.3724258084723233,3,1.6333333333333333
2025,11,GBR,ARM,-6.1111111111111,1,3.0
2025,11,ARM,CAN,-0.43541364296081,2,7.0
2025,11,PRT,FRA,4.31778929188255,2,4.0
2025,11,ISR,MEX,2.40641711229946,5,2.4
2025,11,IDN,ISR,1.6365840102678142,24,3.5666666666666664
2025,11,ITA,CHN,0.595300488541246,29,1.1655172413793102
2025,11,SWE,EST,-2.1510451079717683,5,3.2
2025,11,SAU,LBN,-1.1855805276217053,35,1.2742857142857145
2025,11,USA,MDA,-0.69269521410579,2,1.9
2025,11,IRL,AUS,0.6679051666830641,46,0.43695652173913035
2025,11,FIN,AUT,-0.7258316350009857,7,1.5714285714285716
2025,11,AFR,ZWE,0.24380611026093746,14,4.128571428571428
2025,11,NZL,EUR,2.809688567989813,12,3.5
2025,11,VEN,ITA,-2.85714285714286,1,-10.0
2025,11,ECU,USA,-1.6493108936014118,17,1.888235294117647
2025,11,AFG,AUS,-10.431654676259,1,-2.0
2025,11,IRN,CAN,-4.544349046130959,7,-1.4000000000000001
2025,11,CHN,COK,1.2944022246347866,3,8.0
2025,11,USA,CYP,0.724553883581512,10,1.9
2025,11,SAU,IND,1.9278551890444078,4,4.0
2025,11,MUS,JAM,0.21141649048626,1,2.8
2025,11,VNM,KWT,2.850868640054188,9,5.022222222222222
2025,11,LBR,USA,0.20661157024794,1,1.9
2025,11,LBY,SDN,2.54777070063694,4,4.5
2025,11,KOR,VNM,1.6080802242684713,7,2.0142857142857147
2025,11,COD,ZMB,1.16772823779193,1,1.9
2025,11,ARE,USA,3.146431577559189,29,2.996551724137931
2025,11,USA,ISL,-0.897717345548525,4,1.4
2025,11,MOZ,MOZ,-2.6578722781513466,6,-0.03333333333333366
2025,11,NLD,MDA,4.72103004291845,1,6.0
2025,11,POL,GBR,-0.41198844600897,7,0.45714285714285696
2025,11,SWE,VEN,0.235849056603775,2,1.9
2025,11,JOR,BRB,5.88928150765607,3,8.0
2025,11,CRI,BOL,-3.6697247706422,2,-2.0
2025,11,BLR,MLI,1.435897435897434,5,3.94
2025,11,LVA,LTU,3.15322619647069,3,2.3333333333333335
2025,11,FRA,FIN,-0.9690990133720601,2,-1.5999999999999996
2025,11,BHR,SAU,-3.39506172839506,1,1.0
2025,11,AUS,RUS,-6.89655172413793,1,-5.0
2025,11,AUS,USA,-1.0506587210556124,99,1.986868686868687
2025,11,ISR,ISR,-5.1190374875493045,353,-1.5980169971671394
2025,11,EGY,SAU,0.7449750757699729,24,3.354166666666666
2025,11,RUS,TUR,-1.8192243260307093,14,-0.9785714285714282
2025,11,UKR,GBR,-1.0982467124328574,35,1.4885714285714287
2025,11,LAO,THA,-5.35123042505593,4,4.0
2025,11,IND,NZL,2.3747731083448897,3,3.6666666666666665
2025,11,OMN,EUR,2.6786603696141333,9,3.5
2025,11,LBY,SYR,-2.3728813559322,3,-2.0
2025,11,MLI,EUR,-9.98552821997106,2,0.0
2025,11,MLI,EGY,-3.74832663989291,2,-10.0
2025,11,NLD,EGY,-1.30208333333333,1,1.9
2025,11,CHE,BGD,4.04040404040404,2,-2.0
2025,11,BRA,ISR,-5.8354846687924145,7,4.342857142857143
2025,11,FIN,SWE,-1.4915784461512733,6,5.6000000000000005
2025,11,GBR,QAT,6.91759918616481,1,-6.5
2025,11,QAT,PSE,-2.4931725464762033,20,1.9400000000000004
2025,11,FRA,ISR,-1.5877362726813722,14,-0.6000000000000001
2025,11,EUR,PSE,-2.6386729871194996,12,0.7750000000000002
2025,11,FIN,ZAF,-1.18203309692671,2,1.9
2025,11,AFR,NLD,3.125,1,-9.5
2025,11,AUT,TCD,4.84496124031008,4,2.65
2025,11,RUS,SDN,-1.804117170401418,5,3.4
2025,11,CHN,CHE,4.989524566784038,7,0.44285714285714306
2025,11,CHN,HRV,-5.97014925373134,1,-9.5
2025,11,TUR,POL,3.48258706467662,1,3.4
2025,11,ARE,SGP,-1.0446459507818633,20,2.8449999999999998
2025,11,IRL,EST,-4.50450450450451,2,8.0
2025,11,CIV,USA,3.71819960861057,3,7.0
2025,11,DNK,ISR,-2.6544549679908767,3,-1.0
2025,11,BFA,NER,0.88652482269504,3,1.0
2025,11,PER,CAN,-9.752342704149925,2,-2.5
2025,11,LUX,DEU,0.7578903654485052,4,-0.5
2025,11,BRA,CUB,-3.96542958820539,3,-10.0
2025,11,CMR,NGA,-2.24719101123596,2,2.3499999999999996
2025,11,JPN,ITA,3.843160546418985,2,2.95
2025,11,TUN,BRA,0.0,2,-5.0
2025,11,UKR,UKR,-4.444885103818607,384,-1.1648437499999997
2025,11,UKR,DEU,-2.3242809146506,116,2.679310344827586
2025,11,USA,AZE,1.5265897515905853,18,3.0000000000000004
2025,11,KAZ,AZE,0.1152158319012957,7,5.814285714285713
2025,11,ARM,FRA,-0.7112600828495557,9,2.6555555555555554
2025,11,QAT,JOR,2.757441043516149,7,2.7142857142857144
2025,11,SAU,CHN,4.094039691971362,9,2.6
2025,11,CAN,BEL,-2.26244343891403,1,7.4
2025,11,POL,COL,-1.2920428926196732,3,-10.0
2025,11,PHL,KHM,-6.52173913043478,1,2.8
2025,11,MWI,MWI,1.2581901092315566,6,4.466666666666667
2025,11,TUR,GMB,6.68523676880223,3,3.4
2025,11,EUR,LBR,7.02947845804989,1,0.4
2025,11,SWE,NOR,-0.16210068645707976,7,3.9285714285714284
2025,11,BRA,DOM,0.0,1,1.9
2025,11,GBR,BMU,1.06366199404586,2,3.4
2025,11,LUX,BEL,5.30853054777611,2,1.9
2025,11,SLV,VEN,-7.00787401574804,3,-5.0
2025,11,RUS,EST,-1.687274511385827,13,-0.638461538461538
2025,11,RUS,BGR,-3.5731578375280435,3,-0.8333333333333334
2025,11,NLD,POL,2.1805252109840176,4,2.125
2025,11,DEU,JPN,-2.295809023162638,4,-0.40000000000000036
2025,11,IRL,GRC,6.09756097560976,1,7.0
2025,11,POL,ISR,-2.79329608938548,2,1.9
2025,11,ZAF,LSO,-9.38967136150232,1,1.0
2025,11,EST,IRL,-4.50450450450451,2,8.0
2025,11,NIC,ARG,-4.902967321898084,3,4.6
2025,11,JOR,IND,0.9372459751645734,3,4.0
2025,11,TUN,DOM,-11.6858237547893,1,-6.5
2025,11,MEX,COL,-2.858866208521881,10,0.2
2025,11,SOM,PGS,2.66990291262136,3,1.9
2025,11,RWA,JPN,9.85915492957746,1,2.8
2025,11,ARG,GRC,-6.14035087719298,1,-2.0
2025,11,LKA,SGP,4.7486033519553,4,8.0
2025,11,PAK,TUN,-5.06607929515419,1,-9.0
2025,11,GUY,GBR,1.9180470793374,1,2.8
2025,11,IND,GBR,2.046019982710642,14,0.6285714285714286
2025,11,BGR,MLT,0.9685230024213,1,-2.0
2025,11,JAM,JAM,1.1461993901268475,19,2.9947368421052634
2025,11,VEN,PAN,-4.105022982286527,17,1.9
2025,11,MEX,DEU,0.6474685482864599,6,0.2999999999999998
2025,11,FJI,FJI,0.17721409084969775,24,2.0958333333333337
2025,11,MKD,AUS,9.87124463519313,1,0.0
2025,11,GBR,NOR,-3.866476960802258,4,3.55
2025,11,MWI,AFR,3.23529411764706,2,2.0
2025,11,PNG,SLB,2.9535864978903,4,3.6
2025,11,BRA,VAT,-2.92887029288703,1,0.0
2025,11,BRB,SAU,5.88928150765607,3,3.5
2025,11,SGP,OMN,-1.45348837209302,2,2.8
2025,11,CUB,UKR,-5.91133004926108,2,0.0
2025,11,TUR,USA,0.3123731858775898,69,1.8376811594202898
2025,11,ARG,BOL,0.04087208469665013,3,2.6666666666666665
2025,11,TCD,USA,-3.807372844401029,9,2.155555555555556
2025,11,MYS,KHM,-0.6981149201165682,21,2.0476190476190474
2025,11,UKR,CHN,0.4173042018253508,6,-0.7666666666666668
2025,11,BGR,FRA,-1.3188939903813401,10,1.75
2025,11,GHA,ESP,-0.51921079958463,1,1.9
2025,11,KOR,RUS,-0.5309675275355178,9,-6.7444444444444445
2025,11,LBY,EGY,-3.74832663989291,2,1.0
2025,11,SLV,HND,-8.31600831600831,1,-2.0
2025,11,BHS,MEX,4.01146131805157,2,2.8
2025,11,GRD,GRD,3.36623470994307,4,3.3999999999999995
2025,11,DEU,NPL,2.08333333333333,1,1.0
2025,11,ESP,IDN,-4.27046263345196,1,2.8
2025,11,AFR,ISR,-2.0822203899709346,56,1.2607142857142857
2025,11,USA,FRA,-0.6806388872308334,96,0.8635416666666664
2025,11,ZMB,ITA,0.42735042735043,4,-4.050000000000001
2025,11,SDN,UGA,-7.54966887417218,1,0.0
2025,11,SVK,EUR,-0.7576360384117942,7,2.9714285714285715
2025,11,EGY,AGO,5.21008403361344,2,7.0
2025,11,PSE,KEN,-2.166166190577254,5,1.9
2025,11,LTU,UKR,-0.9649814885086916,15,3.52
2025,11,USA,VCT,2.46376811594203,1,0.0
2025,11,ARE,NLD,4.16428978893326,4,7.0
2025,11,ISR,FRA,-0.9962945270929404,18,-0.5166666666666675
2025,11,DNK,NZL,-0.38387715930902,2,1.7000000000000002
2025,11,GBR,JOR,1.1322859082533228,7,1.2428571428571427
2025,11,PHL,BRA,-2.09059233449477,2,2.3499999999999996
2025,11,AZE,DEU,5.98086124401914,3,3.4
2025,11,GTM,CHL,1.15276663993585,2,7.0
2025,11,SWE,CZE,-2.62421512421513,3,8.0
2025,11,ITA,ESP,-0.43296577980738027,27,3.174074074074074
2025,11,HND,VEN,-4.0,3,-4.0
2025,11,ESP,SAU,-0.94339622641509,1,3.0
2025,11,SDN,TUR,-6.18556701030931,1,4.0
2025,11,USA,HTI,0.23465569467657055,3,2.933333333333333
2025,11,VAT,PRT,-3.37078651685393,1,7.0
2025,11,CAN,SWE,2.6495801270056614,10,3.9
2025,11,PSE,NLD,0.67796610169491,1,1.9
2025,11,KEN,NLD,-7.86516853932585,2,7.0
2025,11,ITA,CHE,-1.846609239834076,7,-0.057142857142857384
2025,11,DZA,ISR,-0.87336244541485,1,3.5
2025,11,ALB,SYR,-6.17577197149644,1,-10.0
2025,11,SGP,NPL,2.4896265560166,6,2.3499999999999996
2025,11,IRQ,KWT,1.11731843575419,1,2.8
2025,11,EUR,NGA,-0.7350746268656705,2,0.95
2025,11,NZL,GRC,7.6530612244898,2,3.7
2025,11,BLR,EUR,-3.1323068839520545,14,-3.4214285714285717
2025,11,AUS,IND,3.296805267111485,2,2.45
2025,11,CHE,EUR,1.4258152337309742,24,2.6041666666666665
2025,11,NZL,TWN,0.40816326530613,1,0.4
2025,11,AFR,EUR,-0.019506690026069196,13,2.269230769230769
2025,11,SRB,DEU,-2.453126487103836,5,2.08
2025,11,PAN,VEN,-3.3432308011997116,36,-0.09999999999999964
2025,11,COL,USA,-3.1234803393512736,58,-0.44827586206896575
2025,11,BEL,BRA,-0.8796819122906049,4,-0.9250000000000003
2025,11,SEN,TUR,3.726170992128435,2,2.8
2025,11,CUB,USA,-2.8766997039836024,23,-1.4695652173913043
2025,11,USA,GTM,-3.2349274171018916,52,0.6942307692307694
2025,11,ETH,ETH,-4.801878504960536,5,4.02
2025,11,FRA,IDN,-1.140656271518025,4,0.3999999999999999
2025,11,BRA,KHM,-0.8239477654233325,4,0.0
2025,11,CUB,KOR,1.28205128205128,1,4.0
2025,11,AUS,MEX,-6.6760223634915565,8,-3.7875000000000005
2025,11,PLW,PLW,2.15163147792707,3,-0.10000000000000009
2025,11,SOM,USA,-2.135249539154775,6,-1.5666666666666664
2025,11,IRL,ITA,-4.78632478632478,2,-9.0
2025,11,IND,USA,-1.5520493990031636,33,1.5060606060606063
2025,11,GBR,IND,2.0431431048984217,12,2.2083333333333335
2025,11,FRA,GBR,-1.0161223161148145,41,2.236585365853659
2025,11,CHN,VNM,-1.3739031923435383,24,0.833333333333333
2025,11,LAO,VNM,-5.35123042505593,4,4.0
2025,11,AUS,CAN,1.023657309264353,38,3.163157894736842
2025,11,ARE,NOR,-2.85714285714286,5,1.2199999999999998
2025,11,LBY,EUR,-4.77815699658703,5,4.720000000000001
2025,11,VAT,PHL,0.55467511885895,1,1.9
2025,11,USA,TWN,-0.515260781130946,62,3.2387096774193544
2025,11,USA,SLV,-3.3879116328507917,42,0.2500000000000002
2025,11,JOR,ISR,-4.479320153365977,22,0.49545454545454604
2025,11,TTO,GBR,0.769040699587054,4,-0.3250000000000004
2025,11,NOR,USA,-1.3181119061373738,11,2.8
2025,11,BEL,CHE,7.59803921568627,3,8.0
2025,11,SYR,DOM,-4.69314079422383,1,-10.0
2025,11,CAN,DEU,-0.83135638691194,3,2.2666666666666666
2025,11,COL,GHA,1.53340635268347,3,1.9
2025,11,SGP,AFR,1.7065747918461065,3,2.4999999999999996
2025,11,SGP,FRA,-3.05602716468591,1,1.9
2025,11,SDN,SDN,-5.871785061157661,73,-2.008219178082192
2025,11,CAN,MDV,-3.7130786262939766,3,-2.333333333333333
2025,11,CUB,CUB,-4.844052749167352,38,-0.6842105263157893
2025,11,NGA,NLD,-1.2807881773399,3,2.8
2025,11,TUR,EUR,1.461938422591385,10,2.9399999999999995
2025,11,AZE,KAZ,-0.024149883735496758,6,6.266666666666667
2025,11,KEN,COL,-2.56872604377035,6,4.0
2025,11,ARM,DNK,-0.921760818078086,11,2.090909090909091
2025,11,COD,USA,-3.241410017709681,2,1.15
2025,11,GRD,ARE,3.89972144846796,3,6.0
2025,11,MKD,EUR,-0.43103448275862,4,1.5
2025,11,ETH,ERI,-3.02197802197802,2,0.0
2025,11,EGY,IRN,2.72108843537415,2,1.0
2025,11,SVK,ITA,-6.004374142081284,7,4.428571428571429
2025,11,BGR,ESP,-6.47482014388489,1,1.0
2025,11,USA,PER,-5.067696614567689,7,-0.4571428571428573
2025,11,UKR,NLD,-2.946815924086292,7,3.2285714285714286
2025,11,JPN,EUR,0.583484055353205,12,3.4833333333333334
2025,11,AUS,DEU,0.75431034482759,2,2.8
2025,11,KHM,ISR,1.22448979591836,1,0.0
2025,11,DNK,MDV,-2.68817204301075,1,1.9
2025,11,SAU,EUR,1.64654226125137,1,-2.0
2025,11,USA,MEX,-3.659021054345674,126,-0.6246031746031748
2025,11,JPN,RUS,-3.555099267141925,14,-1.3428571428571434
2025,11,GHA,MEX,8.71097683786505,1,0.0
2025,11,NGA,GBR,-1.75037343000607,5,-0.3200000000000001
2025,11,TZA,JOR,-8.246375927272158,8,-0.4249999999999998
2025,11,KEN,ZMB,-1.8286793320102765,3,-1.166666666666666
2025,11,TUR,SEN,3.0992074416413367,3,1.2666666666666666
2025,11,ARM,ITA,1.1563011792444,2,2.5
2025,11,COD,ESP,2.90697674418605,2,2.8
2025,11,GTM,PAN,2.1081506013012867,3,2.0
2025,11,AUS,WSM,-1.14537444933921,1,1.0
2025,11,KAZ,AFG,2.70270270270271,1,7.0
2025,11,JPN,BHR,8.13008130081301,3,3.4
2025,11,KOR,LAO,3.3112582781457,1,1.0
2025,11,VAT,SVK,2.67639902676399,2,2.8
2025,11,CAN,SGP,0.08902077151335,1,1.0
2025,11,SAU,ISR,-1.1615753253794265,77,2.0662337662337666
2025,11,EGY,DEU,-1.200724734110612,11,-0.0363636363636366
2025,11,EUR,GRC,0.17726485074767462,13,1.2384615384615387
2025,11,TUR,DEU,-3.2450806871990436,15,-0.706666666666667
2025,11,GBR,AFR,0.6637547220775342,19,3.1157894736842104
